"Parent ID","Parent SKU","Product ID","Product SKU","Product Name","Post Title",Slug,Permalink,"Product URI",Description,Type,Excerpt,"Product Modified",Visibility,Featured,"Product Published",Virtual,Price,"Sale Price","Net Price","Sale Price Dates From","Sale Price Dates To",Weight,"Weight Unit",Height,"Height Unit",Width,"Width Unit",Length,"Length Unit",Category,"Featured Image","Product Gallery","Tax Status","Tax Class","Shipping Class","Download File Name","Download File URL Path","Download Limit","Download Expiry","Download Type","Manage Stock",Quantity,"Stock Status","Sold Individually",Up-Sells,Cross-Sells,"Button Text","Purchase Note","Product Status","Enable Reviews","Sort Order","Post Author",Username,"User Role","WordPress SEO - Focus Keyword","WordPress SEO - Meta Description","WordPress SEO - SEO Title","WordPress SEO - Noindex","WordPress SEO - Follow","WordPress SEO - Google+ Description","WordPress SEO - Facebook Title","WordPress SEO - Facebook Description","WordPress SEO - Facebook Image","WordPress SEO - Twitter Title","WordPress SEO - Twitter Description","WordPress SEO - Twitter Image","WordPress SEO - Canonical URL"
,,24044,,"LOS ALTOS EXOTIC BOOTS - OSTRICH HONEY","LOS ALTOS EXOTIC BOOTS - OSTRICH HONEY",los-altos-exotic-boots-ostrich-honey-5,https://cuevaswesternwear.com/?post_type=product&p=24044,https://cuevaswesternwear.com/?post_type=product&p=24044,"EXOTIC BOOTS

OSTRICH SKIN

MADE IN MEXICO",Variable,,03/01/2025,"Shop and search results",No,05/08/2023,No,449.00,449.00,449.00,,,0.0000000,lbs,0.0000000,in,0.0000000,in,0.0000000,in,Hats,24049,,Taxable,,,,,-1,-1,Standard,No,1,"In Stock",No,,,,,Pending,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,24043,,"LOS ALTOS | EXOTIC BOOTS ROOPER OSTRICH | HONEY","LOS ALTOS | EXOTIC BOOTS ROOPER OSTRICH | HONEY",los-altos-exotic-boots-ostrich-honey-4,https://cuevaswesternwear.com/shop/men/los-altos-exotic-boots-ostrich-honey-4/,https://cuevaswesternwear.com/shop/men/los-altos-exotic-boots-ostrich-honey-4/,"EXOTIC BOOTS

OSTRICH SKIN

MADE IN MEXICO",Variable,,03/01/2025,"Shop and search results",No,05/08/2023,No,449.00,449.00,449.00,,,0,lbs,0,in,0,in,0,in,"Exotic Boots|Men",24048,,Taxable,,Boots,,,-1,-1,Standard,No,1,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,24035,,"LOS ALTOS EXOTIC BOOTS - OSTRICH HONEY","LOS ALTOS EXOTIC BOOTS - OSTRICH HONEY",los-altos-exotic-boots-ostrich-honey-3,https://cuevaswesternwear.com/?post_type=product&p=24035,https://cuevaswesternwear.com/?post_type=product&p=24035,"EXOTIC BOOTS

OSTRICH SKIN

MADE IN MEXICO",Variable,,19/09/2023,"Shop and search results",No,05/08/2023,No,449.00,449.00,449.00,,,0.0000000,lbs,0.0000000,in,0.0000000,in,0.0000000,in,Hats,24042,,Taxable,,,,,-1,-1,Standard,No,1,"In Stock",No,,,,,Pending,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,24032,,"LOS ALTOS EXOTIC BOOTS - OSTRICH HONEY","LOS ALTOS EXOTIC BOOTS - OSTRICH HONEY",los-altos-exotic-boots-ostrich-honey-2,https://cuevaswesternwear.com/?post_type=product&p=24032,https://cuevaswesternwear.com/?post_type=product&p=24032,"EXOTIC BOOTS

OSTRICH SKIN

MADE IN MEXICO",Variable,,19/09/2023,"Shop and search results",No,05/08/2023,No,449.00,449.00,449.00,,,0.0000000,lbs,0.0000000,in,0.0000000,in,0.0000000,in,Hats,24045,,Taxable,,,,,-1,-1,Standard,No,1,"In Stock",No,,,,,Pending,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,24031,,"LOS ALTOS EXOTIC BOOTS - OSTRICH HONEY","LOS ALTOS EXOTIC BOOTS - OSTRICH HONEY",los-altos-exotic-boots-ostrich-honey,https://cuevaswesternwear.com/?post_type=product&p=24031,https://cuevaswesternwear.com/?post_type=product&p=24031,"EXOTIC BOOTS

OSTRICH SKIN

MADE IN MEXICO",Variable,,19/09/2023,"Shop and search results",No,05/08/2023,No,449.00,449.00,449.00,,,0.0000000,lbs,0.0000000,in,0.0000000,in,0.0000000,in,Hats,24041,,Taxable,,,,,-1,-1,Standard,No,1,"In Stock",No,,,,,Pending,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,24030,,"LOS ALTOS | EXOTIC BOOTS  CAMALEON | BLACK","LOS ALTOS | EXOTIC BOOTS  CAMALEON | BLACK",los-altos-exotic-boots-black-chameleon-2,https://cuevaswesternwear.com/shop/men/los-altos-exotic-boots-black-chameleon-2/,https://cuevaswesternwear.com/shop/men/los-altos-exotic-boots-black-chameleon-2/,"EXOTIC BOOTS

CHAMELEON SKIN

MADE IN MEXICO",Variable,,03/01/2025,"Shop and search results",No,05/08/2023,No,229.00,229.00,229.00,,,0,lbs,0,in,0,in,0,in,"Exotic Boots|Men",39854,39853|39855|39852,Taxable,,Boots,,,-1,-1,Standard,No,1,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,24029,,"LOS ALTOS EXOTIC BOOTS - BLACK  CHAMELEON","LOS ALTOS EXOTIC BOOTS - BLACK  CHAMELEON",los-altos-exotic-boots-black-chameleon,https://cuevaswesternwear.com/?post_type=product&p=24029,https://cuevaswesternwear.com/?post_type=product&p=24029,"EXOTIC BOOTS

OSTRICH SKIN

MADE IN MEXICO",Variable,,19/09/2023,"Shop and search results",No,05/08/2023,No,229.00,229.00,229.00,,,0.0000000,lbs,0.0000000,in,0.0000000,in,0.0000000,in,Hats,24036,,Taxable,,,,,-1,-1,Standard,No,1,"In Stock",No,,,,,Pending,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,24022,,"EL GENERAL EXOTIC BOOTS -BLACK EEL","EL GENERAL EXOTIC BOOTS -BLACK EEL",el-general-exotic-boots-black-eel-2,https://cuevaswesternwear.com/shop/men/el-general-exotic-boots-black-eel-2/,https://cuevaswesternwear.com/shop/men/el-general-exotic-boots-black-eel-2/,"EXOTIC BOOTS

EEL SKIN

MADE IN MEXICO",Variable,,05/10/2024,"Shop and search results",No,05/08/2023,No,289.00,289.00,289.00,,,0,lbs,0,in,0,in,0,in,"Exotic Boots|Men",24028,,Taxable,,Boots,,,-1,-1,Standard,No,3,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,24021,,"EL GENERAL EXOTIC BOOTS -BLACK EEL","EL GENERAL EXOTIC BOOTS -BLACK EEL",el-general-exotic-boots-black-eel,https://cuevaswesternwear.com/?post_type=product&p=24021,https://cuevaswesternwear.com/?post_type=product&p=24021,"EXOTIC BOOTS

COCO SKIN

MADE IN MEXICO",Variable,,19/09/2023,"Shop and search results",No,05/08/2023,No,289.00,289.00,289.00,,,0.0000000,lbs,0.0000000,in,0.0000000,in,0.0000000,in,Hats,24026,,Taxable,,,,,-1,-1,Standard,No,2,"In Stock",No,,,,,Pending,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,24016,,"CUEVAS TRADITION | MEN'S BOOT EXOTIC | BROWN COCO BELLY 663","CUEVAS TRADITION | MEN'S BOOT EXOTIC | BROWN COCO BELLY 663",cuevas-tradition-exotic-boots-brown-coco-belly-2,https://cuevaswesternwear.com/shop/men/cuevas-tradition-exotic-boots-brown-coco-belly-2/,https://cuevaswesternwear.com/shop/men/cuevas-tradition-exotic-boots-brown-coco-belly-2/,"EXOTIC BOOTS

COCO SKIN

MADE IN MEXICO",Variable,,08/01/2025,"Shop and search results",No,05/08/2023,No,389.00,389.00,389.00,,,0,lbs,0,in,0,in,0,in,"Exotic Boots|Men",24020,,Taxable,,Boots,,,-1,-1,Standard,No,3,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,24015,,"CUEVAS TRADITION EXOTIC BOOTS -BROWN COCO BELLY","CUEVAS TRADITION EXOTIC BOOTS -BROWN COCO BELLY",cuevas-tradition-exotic-boots-brown-coco-belly,https://cuevaswesternwear.com/?post_type=product&p=24015,https://cuevaswesternwear.com/?post_type=product&p=24015,"EXOTIC BOOTS

COCO SKIN

MADE IN MEXICO",Variable,,19/09/2023,"Shop and search results",No,05/08/2023,No,389.00,389.00,389.00,,,0.0000000,lbs,0.0000000,in,0.0000000,in,0.0000000,in,Hats,24019,,Taxable,,,,,-1,-1,Standard,No,1,"In Stock",No,,,,,Pending,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,24009,,"LOS ALTOS | EXOTIC BOOTS COCO TAIL | BLACK CHERRY","LOS ALTOS | EXOTIC BOOTS COCO TAIL | BLACK CHERRY",los-altos-exotic-boots-black-cherry-coco-tail-2,https://cuevaswesternwear.com/shop/men/los-altos-exotic-boots-black-cherry-coco-tail-2/,https://cuevaswesternwear.com/shop/men/los-altos-exotic-boots-black-cherry-coco-tail-2/,"EXOTIC BOOTS

COCO SKIN

MADE IN MEXICO",Variable,,03/01/2025,"Shop and search results",No,03/08/2023,No,449.00,449.00,449.00,,,0,lbs,0,in,0,in,0,in,"Exotic Boots|Men",24013,,Taxable,,Boots,,,-1,-1,Standard,No,1,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,24008,,"LOS ALTOS EXOTIC BOOTS -BLACK CHERRY COCO TAIL","LOS ALTOS EXOTIC BOOTS -BLACK CHERRY COCO TAIL",los-altos-exotic-boots-black-cherry-coco-tail,https://cuevaswesternwear.com/?post_type=product&p=24008,https://cuevaswesternwear.com/?post_type=product&p=24008,"EXOTIC BOOTS

COCO SKIN

MADE IN MEXICO",Variable,,19/09/2023,"Shop and search results",No,03/08/2023,No,449.00,449.00,449.00,,,0.0000000,lbs,0.0000000,in,0.0000000,in,0.0000000,in,Hats,24012,,Taxable,,,,,-1,-1,Standard,No,1,"In Stock",No,,,,,Pending,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,24002,,"EL GENERAL EXOTIC BOOTS -GREY OSTRICH","EL GENERAL EXOTIC BOOTS -GREY OSTRICH",el-general-exotic-boots-grey-ostrich-2,https://cuevaswesternwear.com/shop/men/el-general-exotic-boots-grey-ostrich-2/,https://cuevaswesternwear.com/shop/men/el-general-exotic-boots-grey-ostrich-2/,"EXOTIC BOOTS

OSTRICH SKIN

MADE IN MEXICO",Variable,,19/08/2023,"Shop and search results",No,03/08/2023,No,199.00,199.00,199.00,,,0.0000000,lbs,0.0000000,in,0.0000000,in,0.0000000,in,"Exotic Boots|Men",24006,,Taxable,,Boots,,,-1,-1,Standard,No,3,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,24001,,"EL GENERAL EXOTIC BOOTS -GREY OSTRICH","EL GENERAL EXOTIC BOOTS -GREY OSTRICH",el-general-exotic-boots-grey-ostrich,https://cuevaswesternwear.com/?post_type=product&p=24001,https://cuevaswesternwear.com/?post_type=product&p=24001,"EXOTIC BOOTS

COCO SKIN

MADE IN MEXICO",Variable,,19/09/2023,"Shop and search results",No,03/08/2023,No,199.00,199.00,199.00,,,0.0000000,lbs,0.0000000,in,0.0000000,in,0.0000000,in,Hats,24005,,Taxable,,,,,-1,-1,Standard,No,1,"In Stock",No,,,,,Pending,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,23996,,"CORRECAMINOS EXOTIC BOOTS -BUTTER FISH","CORRECAMINOS EXOTIC BOOTS -BUTTER FISH",correcaminos-boots-butter-fish,https://cuevaswesternwear.com/shop/men/correcaminos-boots-butter-fish/,https://cuevaswesternwear.com/shop/men/correcaminos-boots-butter-fish/,"EXOTIC BOOTS

FISH SKIN

MADE IN MEXICO",Variable,,13/04/2024,"Shop and search results",No,03/08/2023,No,,,,,,0,lbs,0,in,0,in,0,in,"Exotic Boots|Men",23998,,Taxable,,Boots,,,-1,-1,Standard,No,,"Out of Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,23990,,"CUEVAS TRADITION | MEN'S BOOT EXOTIC PHYTON | SHEDRON  142","CUEVAS TRADITION | MEN'S BOOT EXOTIC PHYTON | SHEDRON  142",cuevas-tradition-boots-shedron-phyton-2,https://cuevaswesternwear.com/shop/men/cuevas-tradition-boots-shedron-phyton-2/,https://cuevaswesternwear.com/shop/men/cuevas-tradition-boots-shedron-phyton-2/,"EXOTIC BOOTS

PYTHON SKIN

MADE IN MEXICO",Variable,,08/01/2025,"Shop and search results",No,03/08/2023,No,,,,,,0,lbs,0,in,0,in,0,in,"Exotic Boots|Men",23994,,Taxable,,Boots,,,-1,-1,Standard,No,,"Out of Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,23989,,"CUEVAS TRADITION BOOTS -SHEDRON PHYTON","CUEVAS TRADITION BOOTS -SHEDRON PHYTON",cuevas-tradition-boots-shedron-phyton,https://cuevaswesternwear.com/?post_type=product&p=23989,https://cuevaswesternwear.com/?post_type=product&p=23989,"EXOTIC BOOTS

COCO SKIN

MADE IN MEXICO",Variable,,19/09/2023,"Shop and search results",No,03/08/2023,No,299.00,299.00,299.00,,,0.0000000,lbs,0.0000000,in,0.0000000,in,0.0000000,in,Hats,23993,,Taxable,,,,,-1,-1,Standard,No,1,"In Stock",No,,,,,Pending,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,23986,,"CUEVAS TRADITION | EXOTIC BOOTS | WIDE SQUARE TOE | CROCODILE HORNBACK | COGNAC 984","CUEVAS TRADITION | EXOTIC BOOTS | WIDE SQUARE TOE | CROCODILE HORNBACK | COGNAC 984",cuevas-tradition-boots-cognac-coco-belly,https://cuevaswesternwear.com/shop/men/cuevas-tradition-boots-cognac-coco-belly/,https://cuevaswesternwear.com/shop/men/cuevas-tradition-boots-cognac-coco-belly/,"Make a bold statement with the Cuevas Tradition Cognac Crocodile Hornback Boots. Handcrafted in Mexico, these premium boots feature authentic <strong>crocodile hornback leather</strong>, showcasing the natural texture and rugged elegance of the crocodile’s back. The rich cognac tone highlights the unique pattern of the hornback, making each pair a one-of-a-kind masterpiece for the discerning cowboy.
<ul>
 	<li><strong>Material:</strong> Genuine <strong>crocodile hornback leather</strong> for a textured, striking finish.</li>
 	<li><strong>Color:</strong> Warm cognac tone that enhances the exotic design.</li>
 	<li><strong>Toe Design:</strong> Classic <strong>square toe</strong> for a blend of style and comfort.</li>
 	<li><strong>Craftsmanship:</strong> Handcrafted in Mexico with expert precision and care.</li>
 	<li><strong>Use:</strong> Perfect for formal occasions, rodeos, or as a collector’s piece.</li>
</ul>
Step into unmatched sophistication and rugged Western charm with these exclusive crocodile hornback boots.",Variable,,15/03/2025,"Shop and search results",No,03/08/2023,No,429.00,429.00,429.00,,,0,lbs,0,in,0,in,0,in,"Exotic Boots|Men",23988,,Taxable,,Boots,,,-1,-1,Standard,No,1,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,23980,,"LOS ALTOS | EXOTIC BOOTS | COGNAC COCO TAIL","LOS ALTOS | EXOTIC BOOTS | COGNAC COCO TAIL",los-altos-exotic-boots-cognac-coco-tail-2,https://cuevaswesternwear.com/shop/men/los-altos-exotic-boots-cognac-coco-tail-2/,https://cuevaswesternwear.com/shop/men/los-altos-exotic-boots-cognac-coco-tail-2/,"EXOTIC BOOTS

COCO SKIN

MADE IN MEXICO",Variable,,03/01/2025,"Shop and search results",No,03/08/2023,No,449.00,449.00,449.00,,,0,lbs,0,in,0,in,0,in,"Exotic Boots|Men",23984,,Taxable,,Boots,,,-1,-1,Standard,No,2,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,23979,,"LOS ALTOS EXOTIC BOOTS -COGNAC COCO TAIL","LOS ALTOS EXOTIC BOOTS -COGNAC COCO TAIL",los-altos-exotic-boots-cognac-coco-tail,https://cuevaswesternwear.com/shop/hats/los-altos-exotic-boots-cognac-coco-tail/,https://cuevaswesternwear.com/shop/hats/los-altos-exotic-boots-cognac-coco-tail/,"EXOTIC BOOTS

OSTRICH SKIN

MADE IN MEXICO",Variable,,03/08/2023,"Shop and search results",No,03/08/2023,No,,,,,,0.0000000,lbs,0.0000000,in,0.0000000,in,0.0000000,in,Hats,23983,,Taxable,,,,,-1,-1,Standard,No,,"Out of Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,23974,,"MEXICAN SKIN EXOTIC BOOTS -BROWN OSTRICH","MEXICAN SKIN EXOTIC BOOTS -BROWN OSTRICH",mexican-skin-exotic-boots-brown-ostrich-2,https://cuevaswesternwear.com/shop/men/mexican-skin-exotic-boots-brown-ostrich-2/,https://cuevaswesternwear.com/shop/men/mexican-skin-exotic-boots-brown-ostrich-2/,"EXOTIC BOOTS

OSTRICH SKIN

MADE IN MEXICO",Variable,,30/04/2024,"Shop and search results",No,02/08/2023,No,349.00,349.00,349.00,,,0,lbs,0,in,0,in,0,in,"Exotic Boots|Men",23978,39771|39772|39773|39774|39775|39776,Taxable,,Boots,,,-1,-1,Standard,No,1,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,23973,,"MEXICAN SKIN EXOTIC BOOTS -BROWN OSTRICH","MEXICAN SKIN EXOTIC BOOTS -BROWN OSTRICH",mexican-skin-exotic-boots-brown-ostrich,https://cuevaswesternwear.com/?post_type=product&p=23973,https://cuevaswesternwear.com/?post_type=product&p=23973,"EXOTIC BOOTS

OSTRICH SKIN

MADE IN MEXICO",Variable,,19/09/2023,"Shop and search results",No,02/08/2023,No,349.00,349.00,349.00,,,0.0000000,lbs,0.0000000,in,0.0000000,in,0.0000000,in,Hats,23977,,Taxable,,,,,-1,-1,Standard,No,1,"In Stock",No,,,,,Pending,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,23970,,"CUEVAS TRADITION | MEN'S BOOT  EXOTIC BLACK OSTRICH | BLACK 426","CUEVAS TRADITION | MEN'S BOOT  EXOTIC BLACK OSTRICH | BLACK 426",cuevas-tradition-exotic-boots-black-ostrich,https://cuevaswesternwear.com/shop/men/cuevas-tradition-exotic-boots-black-ostrich/,https://cuevaswesternwear.com/shop/men/cuevas-tradition-exotic-boots-black-ostrich/,"EXOTIC BOOTS

OSTRICH SKIN

MADE IN MEXICO",Variable,,08/01/2025,"Shop and search results",No,02/08/2023,No,250.00,250.00,250.00,,,0,lbs,0,in,0,in,0,in,"Exotic Boots|Men",23972,,Taxable,,Boots,,,-1,-1,Standard,No,1,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,23966,,"CORRECAMINOS EXOTIC BOOTS -BROWN OSTRICH LEG","CORRECAMINOS EXOTIC BOOTS -BROWN OSTRICH LEG",correcaminos-exotic-boots-brown-ostrich-leg-2,https://cuevaswesternwear.com/shop/men/correcaminos-exotic-boots-brown-ostrich-leg-2/,https://cuevaswesternwear.com/shop/men/correcaminos-exotic-boots-brown-ostrich-leg-2/,"EXOTIC BOOTS

OSTRICH SKIN

MADE IN MEXICO",Variable,,13/04/2024,"Shop and search results",No,02/08/2023,No,,,,,,0,lbs,0,in,0,in,0,in,"Exotic Boots|Men",23968,,Taxable,,Boots,,,-1,-1,Standard,No,,"Out of Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,23964,,"CORRECAMINOS EXOTIC BOOTS -BROWN OSTRICH LEG","CORRECAMINOS EXOTIC BOOTS -BROWN OSTRICH LEG",correcaminos-exotic-boots-brown-ostrich-leg,https://cuevaswesternwear.com/?post_type=product&p=23964,https://cuevaswesternwear.com/?post_type=product&p=23964,"EXOTIC BOOTS

OSTRICH SKIN

MADE IN MEXICO",Variable,,19/09/2023,"Shop and search results",No,02/08/2023,No,249.00,249.00,249.00,,,0.0000000,lbs,0.0000000,in,0.0000000,in,0.0000000,in,Hats,23969,,Taxable,,,,,-1,-1,Standard,No,1,"In Stock",No,,,,,Pending,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,23961,,"TINTOR EXOTIC | ORIGINAL  OSTRICH LEG BOOTS - BROWN","TINTOR EXOTIC | ORIGINAL  OSTRICH LEG BOOTS - BROWN",tintor-exotic-boots-brown-ostrich-leg,https://cuevaswesternwear.com/shop/men/tintor-exotic-boots-brown-ostrich-leg/,https://cuevaswesternwear.com/shop/men/tintor-exotic-boots-brown-ostrich-leg/,"EXOTIC BOOTS

OSTRICH SKIN

MADE IN MEXICO",Variable,,27/11/2024,"Shop and search results",No,02/08/2023,No,299.00,299.00,299.00,,,0,lbs,0,in,0,in,0,in,"Exotic Boots|Men",23963,,Taxable,,Boots,,,-1,-1,Standard,No,1,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,23955,,"LAREDO EXOTIC | ORIGINAL OSTRICH BOOTS J TOE - BLACK","LAREDO EXOTIC | ORIGINAL OSTRICH BOOTS J TOE - BLACK",laredo-exotic-boots-black-ostrich-2,https://cuevaswesternwear.com/shop/men/laredo-exotic-boots-black-ostrich-2/,https://cuevaswesternwear.com/shop/men/laredo-exotic-boots-black-ostrich-2/,"EXOTIC BOOTS

OSTRICH SKIN

MADE IN MEXICO",Variable,,27/11/2024,"Shop and search results",No,02/08/2023,No,339.00,339.00,339.00,,,0,lbs,0,in,0,in,0,in,"Exotic Boots|Men",23959,,Taxable,,Boots,,,-1,-1,Standard,No,1,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,23954,,"LAREDO EXOTIC BOOTS -BLACK OSTRICH","LAREDO EXOTIC BOOTS -BLACK OSTRICH",laredo-exotic-boots-black-ostrich,https://cuevaswesternwear.com/?post_type=product&p=23954,https://cuevaswesternwear.com/?post_type=product&p=23954,"EXOTIC BOOTS

OSTRICH SKIN

MADE IN MEXICO",Variable,,19/09/2023,"Shop and search results",No,02/08/2023,No,339.00,339.00,339.00,,,0.0000000,lbs,0.0000000,in,0.0000000,in,0.0000000,in,Hats,23958,,Taxable,,,,,-1,-1,Standard,No,1,"In Stock",No,,,,,Pending,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,23949,,"ARENAS BOOTS | MEXICAN SKIN EXOTIC BOOTS -GREY OSTRICH","ARENAS BOOTS | MEXICAN SKIN EXOTIC BOOTS -GREY OSTRICH",mexican-skin-exotic-boots-grey-ostrich-2,https://cuevaswesternwear.com/shop/men/mexican-skin-exotic-boots-grey-ostrich-2/,https://cuevaswesternwear.com/shop/men/mexican-skin-exotic-boots-grey-ostrich-2/,"EXOTIC BOOTS

OSTRICH SKIN

MADE IN MEXICO",Variable,,27/11/2024,"Shop and search results",No,02/08/2023,No,349.00,349.00,349.00,,,0,lbs,0,in,0,in,0,in,"Exotic Boots|Men",23953,,Taxable,,Boots,,,-1,-1,Standard,No,2,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,23948,,"MEXICAN SKIN EXOTIC BOOTS -GREY OSTRICH","MEXICAN SKIN EXOTIC BOOTS -GREY OSTRICH",mexican-skin-exotic-boots-grey-ostrich,https://cuevaswesternwear.com/?post_type=product&p=23948,https://cuevaswesternwear.com/?post_type=product&p=23948,"EXOTIC BOOTS

OSTRICH SKIN

MADE IN MEXICO",Variable,,19/09/2023,"Shop and search results",No,02/08/2023,No,349.00,349.00,349.00,,,0.0000000,lbs,0.0000000,in,0.0000000,in,0.0000000,in,Hats,23952,,Taxable,,,,,-1,-1,Standard,No,1,"In Stock",No,,,,,Pending,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,23943,,"LOS ALTOS | EXOTIC BOOTS OSTRICH | BROWN","LOS ALTOS | EXOTIC BOOTS OSTRICH | BROWN",los-altos-exotic-boots-brown-ostrich-2,https://cuevaswesternwear.com/shop/men/los-altos-exotic-boots-brown-ostrich-2/,https://cuevaswesternwear.com/shop/men/los-altos-exotic-boots-brown-ostrich-2/,"EXOTIC BOOTS

OSTRICH SKIN

MADE IN MEXICO",Variable,,03/01/2025,"Shop and search results",No,02/08/2023,No,,,,,,0,lbs,0,in,0,in,0,in,"Exotic Boots|Men",39765,39762|39763|39764,Taxable,,Boots,,,-1,-1,Standard,No,,"Out of Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,23942,,"LOS ALTOS EXOTIC BOOTS -BROWN OSTRICH","LOS ALTOS EXOTIC BOOTS -BROWN OSTRICH",los-altos-exotic-boots-brown-ostrich,https://cuevaswesternwear.com/?post_type=product&p=23942,https://cuevaswesternwear.com/?post_type=product&p=23942,"EXOTIC BOOTS

OSTRICH SKIN

MADE IN MEXICO",Variable,,19/09/2023,"Shop and search results",No,02/08/2023,No,439.00,439.00,439.00,,,0.0000000,lbs,0.0000000,in,0.0000000,in,0.0000000,in,Hats,23946,,Taxable,,,,,-1,-1,Standard,No,1,"In Stock",No,,,,,Pending,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,23937,,"OLD RIDER EXOTIC BOOTS -BEIGE OSTRICH","OLD RIDER EXOTIC BOOTS -BEIGE OSTRICH",old-rider-exotic-boots-beige-ostrich-2,https://cuevaswesternwear.com/shop/men/old-rider-exotic-boots-beige-ostrich-2/,https://cuevaswesternwear.com/shop/men/old-rider-exotic-boots-beige-ostrich-2/,"EXOTIC BOOTS

OSTRICH SKIN

MADE IN MEXICO",Variable,,27/11/2024,"Shop and search results",No,02/08/2023,No,349.00,349.00,349.00,,,0,lbs,0,in,0,in,0,in,"Exotic Boots|Men",39844,39846|39847|39848|39845,Taxable,,Boots,,,-1,-1,Standard,No,1,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,23936,,"OLD RIDER EXOTIC BOOTS -BEIGE OSTRICH","OLD RIDER EXOTIC BOOTS -BEIGE OSTRICH",old-rider-exotic-boots-beige-ostrich,https://cuevaswesternwear.com/?post_type=product&p=23936,https://cuevaswesternwear.com/?post_type=product&p=23936,"EXOTIC BOOTS

OSTRICH SKIN

MADE IN MEXICO",Variable,,19/09/2023,"Shop and search results",No,02/08/2023,No,349.00,349.00,349.00,,,0.0000000,lbs,0.0000000,in,0.0000000,in,0.0000000,in,Hats,23940,,Taxable,,,,,-1,-1,Standard,No,1,"In Stock",No,,,,,Pending,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,23931,,"CUEVAS TRADITION | MEN'S EXOTIC BOOTS OSTRICH | BROWN 773","CUEVAS TRADITION | MEN'S EXOTIC BOOTS OSTRICH | BROWN 773",cuevas-tradition-exotic-boots-brown-ostrich-2,https://cuevaswesternwear.com/shop/men/cuevas-tradition-exotic-boots-brown-ostrich-2/,https://cuevaswesternwear.com/shop/men/cuevas-tradition-exotic-boots-brown-ostrich-2/,"EXOTIC BOOTS

OSTRICH SKIN

MADE IN MEXICO",Variable,,04/04/2025,"Shop and search results",No,02/08/2023,No,250.00,250.00,250.00,,,0,lbs,0,in,0,in,0,in,"Exotic Boots|Men",23935,,Taxable,,Boots,,,-1,-1,Standard,No,1,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
